TIMESTAMP,EP,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-22 01:15:28.657473,290,1,0,{},RTTTTT
2023-08-22 01:15:29.658249,291,1,0,{},RTTTTT
2023-08-22 01:15:30.657984,292,1,0,{},RTTTTT
2023-08-22 01:15:31.657870,293,1,0,{},RTTTTT
2023-08-22 01:15:32.658369,294,1,0,{},RTTTTT
2023-08-22 01:15:33.658376,295,1,0,{},RTTTTT
2023-08-22 01:15:34.659089,296,1,0,{},RTTTTT
2023-08-22 01:15:35.658668,297,1,0,{},RTTTTT
2023-08-22 01:15:36.657894,298,1,0,{},RTTTTT
2023-08-22 01:15:37.658868,299,1,0,{},HRTTTT
2023-08-22 01:15:38.658508,300,1,0,{},RTTTTT
2023-08-22 01:15:39.657586,301,1,0,{},RTTTTT
2023-08-22 01:15:40.659056,302,1,0,{},RTTTTT
2023-08-22 01:15:41.659022,303,1,0,{},RTTTTT
2023-08-22 01:15:42.658840,304,1,0,{},RTTTTT
2023-08-22 01:15:43.659120,305,1,0,{},RTTTTT
2023-08-22 01:15:44.658828,306,1,0,{},HRTTTT
2023-08-22 01:15:45.658688,307,1,0,{},RTTTTT
2023-08-22 01:15:46.659011,308,1,0,{},RTTTTT
2023-08-22 01:15:47.659039,309,1,0,{},RTTTTT
2023-08-22 01:15:48.658860,310,1,0,{},RTTTTT
2023-08-22 01:15:49.658623,311,1,0,{},RTTTTT
2023-08-22 01:15:50.658736,312,1,0,{},HRTTTT
2023-08-22 01:15:51.659100,313,1,0,{},RTTTTT
2023-08-22 01:15:52.659230,314,1,0,{},RTTTTT
2023-08-22 01:15:53.658910,315,1,0,{},RTTTTT
2023-08-22 01:15:54.659032,316,1,0,{},RTTTTT
2023-08-22 01:15:55.658704,317,1,0,{},RTTTTT
2023-08-22 01:15:56.658139,318,1,0,{},RTTTTT
2023-08-22 01:15:57.658981,319,1,0,{},RTTTTT
2023-08-22 01:15:58.658843,320,2,1,{},CRTTTT
2023-08-22 01:15:59.658522,321,1,0,{},RTTTTT
2023-08-22 01:16:00.659042,322,1,0,{},RTTTTT
2023-08-22 01:16:01.658665,323,1,0,{},RTTTTT
2023-08-22 01:16:02.659318,324,1,0,{},RTTTTT
2023-08-22 01:16:03.659434,325,1,0,{},RTTTTT
2023-08-22 01:16:04.659111,326,1,0,{},RTTTTT
2023-08-22 01:16:05.659199,327,1,0,{},RTTTTT
2023-08-22 01:16:06.658739,328,1,0,{},RTTTTT
2023-08-22 01:16:07.658157,329,1,0,{},RTTTTT
2023-08-22 01:16:08.658487,330,1,0,{},HRTTTT
2023-08-22 01:16:09.659334,331,1,0,{},RTTTTT
